share_price,user_id,share_bought,transaction_id,stock_symbol
43.4,USR0015,380,2022051316524328921487,KLSE:P
23.48,USR0017,288,2022051316524328921488,KLSE:K
23.68,USR0002,195,2022051316524328921489,KLSE:D
45.86,USR0020,163,2022051316524328921490,KLSE:K
20.87,USR0017,239,2022051316524328921491,KLSE:F
41.56,USR0011,267,2022051316524328921492,KLSE:R
21.29,USR0001,395,2022051316524328921493,KLSE:Q
40.07,USR0001,421,2022051316524328921494,KLSE:F
30.07,USR0003,345,2022051316524328921495,KLSE:M
19.84,USR0004,70,2022051316524328921496,KLSE:I
10.28,USR0005,99,2022051316524328921497,KLSE:D
25.44,USR0003,450,2022051316524328921498,KLSE:H
20.03,USR0018,481,2022051316524328921499,KLSE:Q
34.86,USR0011,93,2022051316524328921500,KLSE:L
33.02,USR0020,258,2022051316524328921501,KLSE:P
33.47,USR0020,89,2022051316524328921502,KLSE:B
27.64,USR0010,494,2022051316524328921503,KLSE:D
36.03,USR0019,272,2022051316524328921504,KLSE:K
46.74,USR0020,293,2022051316524328921505,KLSE:B
40.18,USR0004,380,2022051316524328921506,KLSE:B
37.31,USR0004,435,2022051316524328921507,KLSE:A
27.39,USR0015,152,2022051316524328921508,KLSE:G
13.89,USR0003,470,2022051316524328921509,KLSE:M
49.37,USR0007,466,2022051316524328921510,KLSE:J
16.43,USR0016,492,2022051316524328921511,KLSE:J
18.05,USR0008,370,2022051316524328921512,KLSE:N
25.73,USR0014,409,2022051316524328921513,KLSE:T
44.27,USR0004,349,2022051316524328921514,KLSE:N
40.7,USR0014,152,2022051316524328921515,KLSE:T
21.58,USR0015,461,2022051316524328921516,KLSE:I
41.94,USR0007,287,2022051316524328921517,KLSE:H
32.72,USR0011,457,2022051316524328921518,KLSE:Q
19.14,USR0008,128,2022051316524328921519,KLSE:L
35.31,USR0009,266,2022051316524328921520,KLSE:E
41.02,USR0009,495,2022051316524328921521,KLSE:G
45.13,USR0009,200,2022051316524328921522,KLSE:E
36.14,USR0007,221,2022051316524328921523,KLSE:Q
22.13,USR0014,451,2022051316524328921524,KLSE:S
12.06,USR0017,282,2022051316524328921525,KLSE:D
19.46,USR0016,304,2022051316524328921526,KLSE:T
42.4,USR0017,193,2022051316524328921527,KLSE:S
46.86,USR0014,386,2022051316524328921528,KLSE:D
46.68,USR0007,183,2022051316524328921529,KLSE:C
20.81,USR0018,92,2022051316524328921530,KLSE:E
34.52,USR0008,277,2022051316524328921531,KLSE:D
23.89,USR0010,135,2022051316524328921532,KLSE:N
44.17,USR0010,187,2022051316524328921533,KLSE:A
46.67,USR0019,353,2022051316524328921534,KLSE:M
34.8,USR0002,188,2022051316524328921535,KLSE:R
19.33,USR0005,124,2022051316524328921536,KLSE:T
21.49,USR0007,479,2022051316524328921537,KLSE:P
17.4,USR0002,369,2022051316524328921538,KLSE:F
33.81,USR0016,89,2022051316524328921539,KLSE:F
38.23,USR0014,62,2022051316524328921540,KLSE:R
14.06,USR0001,133,2022051316524328921541,KLSE:C
47.47,USR0004,263,2022051316524328921542,KLSE:R
12.11,USR0001,495,2022051316524328921543,KLSE:R
34.29,USR0012,105,2022051316524328921544,KLSE:N
32.57,USR0011,160,2022051316524328921545,KLSE:J
20.09,USR0018,56,2022051316524328921546,KLSE:H
35.25,USR0014,302,2022051316524328921547,KLSE:D
46.57,USR0002,399,2022051316524328921548,KLSE:S
18.56,USR0006,106,2022051316524328921549,KLSE:D
21.15,USR0012,251,2022051316524328921550,KLSE:P
38.04,USR0013,89,2022051316524328921551,KLSE:M
31.75,USR0018,391,2022051316524328921552,KLSE:J
38.59,USR0015,343,2022051316524328921553,KLSE:J
42.03,USR0012,287,2022051316524328921554,KLSE:J
46.36,USR0018,98,2022051316524328921555,KLSE:O
42.1,USR0019,64,2022051316524328921556,KLSE:E
29.5,USR0009,145,2022051316524328921557,KLSE:Q
35.53,USR0004,314,2022051316524328921558,KLSE:L
19.36,USR0017,394,2022051316524328921559,KLSE:Q
42.52,USR0011,442,2022051316524328921560,KLSE:K
36.03,USR0017,401,2022051316524328921561,KLSE:I
21.96,USR0007,83,2022051316524328921562,KLSE:O
18.9,USR0010,454,2022051316524328921563,KLSE:P
36.05,USR0005,221,2022051316524328921564,KLSE:C
28.39,USR0006,185,2022051316524328921565,KLSE:R
41.38,USR0019,86,2022051316524328921566,KLSE:N
38.27,USR0018,134,2022051316524328921567,KLSE:K
23.85,USR0014,70,2022051316524328921568,KLSE:C
20.45,USR0016,349,2022051316524328921569,KLSE:T
38.38,USR0020,363,2022051316524328921570,KLSE:M
13.15,USR0006,88,2022051316524328921571,KLSE:F
45.54,USR0011,337,2022051316524328921572,KLSE:N
44.38,USR0003,456,2022051316524328921573,KLSE:C
18.64,USR0017,178,2022051316524328921574,KLSE:E
16.12,USR0014,410,2022051316524328921575,KLSE:C
31.91,USR0018,292,2022051316524328921576,KLSE:G
39.64,USR0017,498,2022051316524328921577,KLSE:R
14.3,USR0018,468,2022051316524328921578,KLSE:R
32.33,USR0005,84,2022051316524328921579,KLSE:P
36.5,USR0012,188,2022051316524328921580,KLSE:P
29.76,USR0010,73,2022051316524328921581,KLSE:G
28.17,USR0009,79,2022051316524328921582,KLSE:O
15.39,USR0009,186,2022051316524328921583,KLSE:Q
45.51,USR0010,488,2022051316524328921584,KLSE:B
42.47,USR0010,188,2022051316524328921585,KLSE:R
30.35,USR0019,100,2022051316524328921586,KLSE:A
24.04,USR0009,167,2022051316524328921587,KLSE:G
27.07,USR0005,373,2022051316524328921588,KLSE:I
16.57,USR0017,358,2022051316524328921589,KLSE:J
43.26,USR0002,294,2022051316524328921590,KLSE:K
16.47,USR0014,484,2022051316524328921591,KLSE:Q
33.05,USR0010,167,2022051316524328921592,KLSE:D
29.33,USR0003,195,2022051316524328921593,KLSE:A
27.69,USR0007,353,2022051316524328921594,KLSE:G
23.63,USR0009,435,2022051316524328921595,KLSE:K
20.36,USR0015,339,2022051316524328921596,KLSE:J
10.56,USR0007,200,2022051316524328921597,KLSE:Q
18.12,USR0014,343,2022051316524328921598,KLSE:N
27.04,USR0006,470,2022051316524328921599,KLSE:B
38.72,USR0003,61,2022051316524328921600,KLSE:Q
31.14,USR0017,176,2022051316524328921601,KLSE:G
13.03,USR0001,340,2022051316524328921602,KLSE:K
48.33,USR0008,289,2022051316524328921603,KLSE:S
27.23,USR0006,168,2022051316524328921604,KLSE:F
12.36,USR0003,453,2022051316524328921605,KLSE:I
26.03,USR0016,281,2022051316524328921606,KLSE:B
49.69,USR0005,499,2022051316524328921607,KLSE:S
26.72,USR0017,154,2022051316524328921608,KLSE:P
18.8,USR0013,408,2022051316524328921609,KLSE:R
22.7,USR0018,251,2022051316524328921610,KLSE:N
14.09,USR0008,72,2022051316524328921611,KLSE:T
46.4,USR0009,238,2022051316524328921612,KLSE:J
35.16,USR0005,263,2022051316524328921613,KLSE:B
43.93,USR0010,382,2022051316524328921614,KLSE:R
25.07,USR0006,323,2022051316524328921615,KLSE:R
25.24,USR0003,306,2022051316524328921616,KLSE:K
41.59,USR0012,171,2022051316524328921617,KLSE:N
15.33,USR0010,413,2022051316524328921618,KLSE:P
21.7,USR0010,246,2022051316524328921619,KLSE:Q
28.39,USR0002,72,2022051316524328921620,KLSE:B
38.06,USR0014,444,2022051316524328921621,KLSE:B
32.85,USR0010,308,2022051316524328921622,KLSE:O
39.88,USR0002,328,2022051316524328921623,KLSE:A
22.93,USR0003,135,2022051316524328921624,KLSE:G
45.4,USR0004,147,2022051316524328921625,KLSE:E
40.77,USR0002,328,2022051316524328921626,KLSE:K
27.06,USR0014,362,2022051316524328921627,KLSE:D
18.71,USR0018,477,2022051316524328921628,KLSE:Q
38.34,USR0015,149,2022051316524328921629,KLSE:R
26.75,USR0005,111,2022051316524328921630,KLSE:F
47.61,USR0019,250,2022051316524328921631,KLSE:M
11.13,USR0001,252,2022051316524328921632,KLSE:I
22.95,USR0010,72,2022051316524328921633,KLSE:D
38.35,USR0008,152,2022051316524328921634,KLSE:J
21.8,USR0001,176,2022051316524328921635,KLSE:D
12.26,USR0019,253,2022051316524328921636,KLSE:M
11,USR0003,442,2022051316524328921637,KLSE:N
28.7,USR0005,339,2022051316524328921638,KLSE:I
23.39,USR0014,149,2022051316524328921639,KLSE:J
42.91,USR0008,151,2022051316524328921640,KLSE:O
17.46,USR0010,316,2022051316524328921641,KLSE:G
27.56,USR0019,290,2022051316524328921642,KLSE:F
45.79,USR0014,193,2022051316524328921643,KLSE:H
43.52,USR0012,173,2022051316524328921644,KLSE:Q
20.24,USR0014,144,2022051316524328921645,KLSE:N
31.98,USR0009,286,2022051316524328921646,KLSE:E
43.61,USR0020,201,2022051316524328921647,KLSE:H
22.29,USR0003,476,2022051316524328921648,KLSE:T
43.44,USR0013,238,2022051316524328921649,KLSE:N
30.33,USR0012,431,2022051316524328921650,KLSE:T
34.2,USR0020,157,2022051316524328921651,KLSE:A
19.1,USR0015,387,2022051316524328921652,KLSE:K
41.13,USR0013,395,2022051316524328921653,KLSE:C
15.87,USR0019,369,2022051316524328921654,KLSE:H
22.68,USR0002,350,2022051316524328921655,KLSE:J
34.46,USR0019,76,2022051316524328921656,KLSE:J
43.47,USR0019,389,2022051316524328921657,KLSE:O
14.71,USR0020,152,2022051316524328921658,KLSE:B
22.05,USR0004,223,2022051316524328921659,KLSE:J
26.02,USR0004,373,2022051316524328921660,KLSE:G
22.77,USR0009,481,2022051316524328921661,KLSE:A
46.19,USR0010,428,2022051316524328921662,KLSE:D
15.23,USR0004,389,2022051316524328921663,KLSE:S
22.26,USR0004,233,2022051316524328921664,KLSE:L
10,USR0019,356,2022051316524328921665,KLSE:E
23.72,USR0018,233,2022051316524328921666,KLSE:E
21.52,USR0016,224,2022051316524328921667,KLSE:T
44.13,USR0019,51,2022051316524328921668,KLSE:B
22.69,USR0017,416,2022051316524328921669,KLSE:K
26.71,USR0011,188,2022051316524328921670,KLSE:B
47.17,USR0013,192,2022051316524328921671,KLSE:H
20.5,USR0008,224,2022051316524328921672,KLSE:E
28.59,USR0020,87,2022051316524328921673,KLSE:D
37.97,USR0016,137,2022051316524328921674,KLSE:N
43.65,USR0019,211,2022051316524328921675,KLSE:O
47.64,USR0008,424,2022051316524328921676,KLSE:K
18.66,USR0004,333,2022051316524328921677,KLSE:R
37.44,USR0016,274,2022051316524328921678,KLSE:K
32.96,USR0008,449,2022051316524328921679,KLSE:G
47.43,USR0009,333,2022051316524328921680,KLSE:S
28.58,USR0017,371,2022051316524328921681,KLSE:O
34.19,USR0015,271,2022051316524328921682,KLSE:C
25.11,USR0018,405,2022051316524328921683,KLSE:B
23.66,USR0015,157,2022051316524328921684,KLSE:B
18.31,USR0004,221,2022051316524328921685,KLSE:S
14.8,USR0019,172,2022051316524328921686,KLSE:L
24.8,USR0007,72,2022051316524328921687,KLSE:N
11.88,USR0014,353,2022051316524328921688,KLSE:N
31.27,USR0020,256,2022051316524328921689,KLSE:H
11.57,USR0017,435,2022051316524328921690,KLSE:S
46.33,USR0010,254,2022051316524328921691,KLSE:M
21.93,USR0003,351,2022051316524328921692,KLSE:D
16.79,USR0014,365,2022051316524328921693,KLSE:L
10.21,USR0002,265,2022051316524328921694,KLSE:I
44.65,USR0019,303,2022051316524328921695,KLSE:N
28.95,USR0015,436,2022051316524328921696,KLSE:H
29,USR0018,136,2022051316524328921697,KLSE:G
34.98,USR0001,374,2022051316524328921698,KLSE:J
39.5,USR0015,345,2022051316524328921699,KLSE:J
21.09,USR0007,454,2022051316524328921700,KLSE:I
43.22,USR0001,313,2022051316524328921701,KLSE:S
31.77,USR0020,139,2022051316524328921702,KLSE:B
35.26,USR0010,330,2022051316524328921703,KLSE:T
26.19,USR0017,410,2022051316524328921704,KLSE:E
30.45,USR0019,374,2022051316524328921705,KLSE:M
28.82,USR0019,262,2022051316524328921706,KLSE:M
15.97,USR0007,99,2022051316524328921707,KLSE:J
35.46,USR0006,117,2022051316524328921708,KLSE:A
12,USR0010,381,2022051316524328921709,KLSE:O
30.34,USR0002,182,2022051316524328921710,KLSE:N
12.66,USR0011,365,2022051316524328921711,KLSE:P
30.39,USR0016,356,2022051316524328921712,KLSE:A
26.74,USR0013,116,2022051316524328921713,KLSE:J
30.52,USR0002,110,2022051316524328921714,KLSE:C
39.63,USR0010,416,2022051316524328921715,KLSE:K
44.19,USR0011,381,2022051316524328921716,KLSE:A
15.81,USR0006,456,2022051316524328921717,KLSE:J
29.8,USR0003,465,2022051316524328921718,KLSE:K
23.57,USR0012,390,2022051316524328921719,KLSE:J
22.45,USR0006,219,2022051316524328921720,KLSE:B
26.22,USR0003,449,2022051316524328921721,KLSE:R
45.21,USR0017,123,2022051316524328921722,KLSE:T
47.69,USR0004,203,2022051316524328921723,KLSE:L
31.17,USR0010,257,2022051316524328921724,KLSE:T
12.9,USR0016,480,2022051316524328921725,KLSE:A
42.82,USR0005,265,2022051316524328921726,KLSE:E
17.32,USR0008,164,2022051316524328921727,KLSE:R
19.01,USR0015,97,2022051316524328921728,KLSE:P
18.73,USR0007,309,2022051316524328921729,KLSE:L
23.39,USR0001,261,2022051316524328921730,KLSE:S
34.54,USR0006,418,2022051316524328921731,KLSE:K
29.05,USR0018,493,2022051316524328921732,KLSE:G
29.36,USR0014,123,2022051316524328921733,KLSE:B
15.88,USR0015,396,2022051316524328921734,KLSE:L
33.08,USR0017,172,2022051316524328921735,KLSE:H
19.84,USR0020,125,2022051316524328921736,KLSE:G
13.76,USR0004,137,2022051316524328921737,KLSE:I
38,USR0010,305,2022051316524328921738,KLSE:R
21.73,USR0002,297,2022051316524328921739,KLSE:R
25.1,USR0013,256,2022051316524328921740,KLSE:K
43.09,USR0010,268,2022051316524328921741,KLSE:E
48.13,USR0019,497,2022051316524328921742,KLSE:T
43.25,USR0010,257,2022051316524328921743,KLSE:O
29.79,USR0014,484,2022051316524328921744,KLSE:Q
26.76,USR0009,128,2022051316524328921745,KLSE:B
15.52,USR0006,237,2022051316524328921746,KLSE:S
46.59,USR0008,444,2022051316524328921747,KLSE:I
24.42,USR0016,303,2022051316524328921748,KLSE:T
12.32,USR0010,123,2022051316524328921749,KLSE:I
34.32,USR0005,381,2022051316524328921750,KLSE:J
32.55,USR0013,370,2022051316524328921751,KLSE:P
37.26,USR0012,156,2022051316524328921752,KLSE:F
34,USR0002,433,2022051316524328921753,KLSE:J
23.28,USR0013,188,2022051316524328921754,KLSE:F
18.85,USR0015,256,2022051316524328921755,KLSE:T
19.54,USR0001,322,2022051316524328921756,KLSE:I
47.17,USR0009,417,2022051316524328921757,KLSE:F
12.06,USR0015,266,2022051316524328921758,KLSE:I
49.99,USR0017,366,2022051316524328921759,KLSE:D
37.55,USR0018,94,2022051316524328921760,KLSE:G
39.94,USR0013,264,2022051316524328921761,KLSE:E
31.9,USR0018,385,2022051316524328921762,KLSE:P
36.24,USR0014,281,2022051316524328921763,KLSE:A
26,USR0002,479,2022051316524328921764,KLSE:N
41.66,USR0010,475,2022051316524328921765,KLSE:G
23.63,USR0013,187,2022051316524328921766,KLSE:C
34.69,USR0009,432,2022051316524328921767,KLSE:F
27.35,USR0013,91,2022051316524328921768,KLSE:G
46.32,USR0009,125,2022051316524328921769,KLSE:Q
35.53,USR0015,83,2022051316524328921770,KLSE:K
31.83,USR0009,468,2022051316524328921771,KLSE:M
41.19,USR0018,154,2022051316524328921772,KLSE:F
42.12,USR0019,139,2022051316524328921773,KLSE:B
45.9,USR0007,439,2022051316524328921774,KLSE:C
22.59,USR0005,55,2022051316524328921775,KLSE:M
22.88,USR0007,452,2022051316524328921776,KLSE:J
39.48,USR0016,238,2022051316524328921777,KLSE:P
25.7,USR0004,60,2022051316524328921778,KLSE:O
32.49,USR0012,256,2022051316524328921779,KLSE:N
21.4,USR0017,134,2022051316524328921780,KLSE:E
11.46,USR0014,52,2022051316524328921781,KLSE:M
36.43,USR0014,176,2022051316524328921782,KLSE:F
11.12,USR0014,271,2022051316524328921783,KLSE:T
16.31,USR0004,274,2022051316524328921784,KLSE:H
22.56,USR0004,99,2022051316524328921785,KLSE:T
30.75,USR0004,363,2022051316524328921786,KLSE:I
34.06,USR0019,353,2022051316524328921787,KLSE:Q
47.65,USR0020,156,2022051316524328921788,KLSE:N
29.8,USR0010,234,2022051316524328921789,KLSE:B
24.14,USR0006,204,2022051316524328921790,KLSE:G
26.75,USR0016,438,2022051316524328921791,KLSE:I
20.36,USR0011,353,2022051316524328921792,KLSE:H
47.36,USR0013,272,2022051316524328921793,KLSE:A
20.82,USR0008,228,2022051316524328921794,KLSE:T
31.44,USR0014,317,2022051316524328921795,KLSE:I
33.87,USR0017,478,2022051316524328921796,KLSE:G
24.87,USR0011,260,2022051316524328921797,KLSE:N
36.06,USR0013,471,2022051316524328921798,KLSE:O
45.16,USR0007,247,2022051316524328921799,KLSE:T
28.91,USR0017,349,2022051316524328921800,KLSE:N
37.04,USR0012,398,2022051316524328921801,KLSE:M
36.2,USR0002,140,2022051316524328921802,KLSE:I
47.54,USR0011,68,2022051316524328921803,KLSE:F
40.2,USR0007,439,2022051316524328921804,KLSE:C
18.11,USR0008,65,2022051316524328921805,KLSE:J
31.75,USR0013,196,2022051316524328921806,KLSE:T
12.42,USR0013,273,2022051316524328921807,KLSE:R
39.88,USR0013,417,2022051316524328921808,KLSE:A
21.29,USR0007,186,2022051316524328921809,KLSE:N
27.58,USR0011,276,2022051316524328921810,KLSE:D
30.25,USR0014,307,2022051316524328921811,KLSE:T
11.51,USR0014,220,2022051316524328921812,KLSE:L
45.4,USR0014,222,2022051316524328921813,KLSE:T
28.18,USR0015,340,2022051316524328921814,KLSE:R
31.3,USR0007,301,2022051316524328921815,KLSE:M
43.52,USR0012,125,2022051316524328921816,KLSE:L
42.71,USR0012,245,2022051316524328921817,KLSE:R
44.39,USR0001,233,2022051316524328921818,KLSE:M
24.05,USR0016,169,2022051316524328921819,KLSE:I
35.94,USR0013,452,2022051316524328921820,KLSE:Q
39.97,USR0003,437,2022051316524328921821,KLSE:D
22.89,USR0001,413,2022051316524328921822,KLSE:A
38.22,USR0016,441,2022051316524328921823,KLSE:K
23.55,USR0007,57,2022051316524328921824,KLSE:K
46.69,USR0005,403,2022051316524328921825,KLSE:D
16.54,USR0005,319,2022051316524328921826,KLSE:L
31.66,USR0013,182,2022051316524328921827,KLSE:I
22.63,USR0011,141,2022051316524328921828,KLSE:H
26.52,USR0002,148,2022051316524328921829,KLSE:O
41.88,USR0007,420,2022051316524328921830,KLSE:A
18.56,USR0002,271,2022051316524328921831,KLSE:J
22.46,USR0010,247,2022051316524328921832,KLSE:Q
42.79,USR0008,213,2022051316524328921833,KLSE:C
29.19,USR0014,245,2022051316524328921834,KLSE:F
43.15,USR0019,97,2022051316524328921835,KLSE:B
35.57,USR0017,307,2022051316524328921836,KLSE:L
10.65,USR0008,405,2022051316524328921837,KLSE:L
36.22,USR0004,55,2022051316524328921838,KLSE:B
48.68,USR0020,437,2022051316524328921839,KLSE:I
43.61,USR0004,134,2022051316524328921840,KLSE:B
12.76,USR0012,275,2022051316524328921841,KLSE:T
36.99,USR0018,433,2022051316524328921842,KLSE:E
47,USR0002,320,2022051316524328921843,KLSE:B
44.85,USR0001,219,2022051316524328921844,KLSE:P
27.88,USR0013,486,2022051316524328921845,KLSE:I
31.91,USR0004,276,2022051316524328921846,KLSE:C
43.93,USR0020,321,2022051316524328921847,KLSE:L
38.59,USR0018,126,2022051316524328921848,KLSE:E
44.67,USR0015,169,2022051316524328921849,KLSE:G
31.34,USR0006,81,2022051316524328921850,KLSE:D
14.59,USR0014,246,2022051316524328921851,KLSE:T
27.74,USR0003,448,2022051316524328921852,KLSE:T
38.39,USR0013,257,2022051316524328921853,KLSE:M
12.01,USR0008,127,2022051316524328921854,KLSE:E
42.73,USR0005,472,2022051316524328921855,KLSE:C
32.15,USR0013,293,2022051316524328921856,KLSE:E
13.87,USR0006,425,2022051316524328921857,KLSE:A
13.32,USR0013,400,2022051316524328921858,KLSE:O
23.56,USR0015,286,2022051316524328921859,KLSE:M
34.58,USR0008,173,2022051316524328921860,KLSE:D
28.91,USR0020,350,2022051316524328921861,KLSE:O
45.68,USR0009,79,2022051316524328921862,KLSE:D
13.11,USR0004,130,2022051316524328921863,KLSE:E
15.79,USR0003,238,2022051316524328921864,KLSE:P
15.67,USR0016,82,2022051316524328921865,KLSE:I
43.23,USR0010,68,2022051316524328921866,KLSE:M
30.86,USR0011,248,2022051316524328921867,KLSE:E
36.49,USR0017,205,2022051316524328921868,KLSE:P
31.87,USR0014,60,2022051316524328921869,KLSE:D
45.23,USR0004,378,2022051316524328921870,KLSE:S
20.79,USR0019,54,2022051316524328921871,KLSE:N
14.62,USR0014,138,2022051316524328921872,KLSE:F
28.62,USR0018,290,2022051316524328921873,KLSE:F
12.5,USR0015,190,2022051316524328921874,KLSE:M
37.17,USR0003,420,2022051316524328921875,KLSE:B
42.28,USR0009,364,2022051316524328921876,KLSE:O
16.85,USR0003,476,2022051316524328921877,KLSE:P
10.97,USR0020,459,2022051316524328921878,KLSE:G
11.7,USR0019,377,2022051316524328921879,KLSE:C
26.17,USR0018,263,2022051316524328921880,KLSE:L
38.31,USR0005,219,2022051316524328921881,KLSE:I
41.66,USR0003,178,2022051316524328921882,KLSE:F
23.42,USR0015,102,2022051316524328921883,KLSE:T
23.63,USR0019,427,2022051316524328921884,KLSE:L
12.08,USR0019,398,2022051316524328921885,KLSE:N
28.15,USR0001,422,2022051316524328921886,KLSE:F
18.6,USR0012,331,2022051316524328921887,KLSE:J
28.08,USR0013,487,2022051316524328921888,KLSE:G
32.67,USR0010,392,2022051316524328921889,KLSE:I
46.18,USR0006,214,2022051316524328921890,KLSE:I
44.47,USR0002,80,2022051316524328921891,KLSE:F
40.69,USR0005,348,2022051316524328921892,KLSE:H
17.98,USR0005,262,2022051316524328921893,KLSE:S
41.23,USR0011,483,2022051316524328921894,KLSE:Q
18.42,USR0001,304,2022051316524328921895,KLSE:F
18.65,USR0004,158,2022051316524328921896,KLSE:J
22.57,USR0009,125,2022051316524328921897,KLSE:I
18.07,USR0011,166,2022051316524328921898,KLSE:D
44.2,USR0012,222,2022051316524328921899,KLSE:I
10.32,USR0017,437,2022051316524328921900,KLSE:E
11.51,USR0018,122,2022051316524328921901,KLSE:F
35.02,USR0010,222,2022051316524328921902,KLSE:L
35.9,USR0019,222,2022051316524328921903,KLSE:B
30.43,USR0011,428,2022051316524328921904,KLSE:N
41.93,USR0007,483,2022051316524328921905,KLSE:G
11.26,USR0007,493,2022051316524328921906,KLSE:S
44.06,USR0011,193,2022051316524328921907,KLSE:N
14.56,USR0013,415,2022051316524328921908,KLSE:E
31.78,USR0011,116,2022051316524328921909,KLSE:A
48.76,USR0002,337,2022051316524328921910,KLSE:H
34.43,USR0009,243,2022051316524328921911,KLSE:G
28.25,USR0020,137,2022051316524328921912,KLSE:S
38.75,USR0018,86,2022051316524328921913,KLSE:I
45.64,USR0017,377,2022051316524328921914,KLSE:F
31.9,USR0014,231,2022051316524328921915,KLSE:O
19.72,USR0018,245,2022051316524328921916,KLSE:B
18.79,USR0020,199,2022051316524328921917,KLSE:Q
18.18,USR0016,98,2022051316524328921918,KLSE:N
21.12,USR0016,403,2022051316524328921919,KLSE:P
32.94,USR0015,211,2022051316524328921920,KLSE:P
34.89,USR0005,472,2022051316524328921921,KLSE:F
48.87,USR0008,418,2022051316524328921922,KLSE:Q
44,USR0017,478,2022051316524328921923,KLSE:N
26.28,USR0012,190,2022051316524328921924,KLSE:R
17.04,USR0016,372,2022051316524328921925,KLSE:I
32.48,USR0008,213,2022051316524328921926,KLSE:R
14.87,USR0005,262,2022051316524328921927,KLSE:R
49.5,USR0006,170,2022051316524328921928,KLSE:C
48.27,USR0003,437,2022051316524328921929,KLSE:O
27.34,USR0010,349,2022051316524328921930,KLSE:F
18.19,USR0002,385,2022051316524328921931,KLSE:F
22.4,USR0014,438,2022051316524328921932,KLSE:F
44.13,USR0010,298,2022051316524328921933,KLSE:H
27.7,USR0012,73,2022051316524328921934,KLSE:O
29.12,USR0019,321,2022051316524328921935,KLSE:M
37.45,USR0013,50,2022051316524328921936,KLSE:K
23.65,USR0003,212,2022051316524328921937,KLSE:R
27.63,USR0014,143,2022051316524328921938,KLSE:O
41.69,USR0015,65,2022051316524328921939,KLSE:B
39.06,USR0008,324,2022051316524328921940,KLSE:N
32.19,USR0001,385,2022051316524328921941,KLSE:L
28.49,USR0009,104,2022051316524328921942,KLSE:J
30.81,USR0005,226,2022051316524328921943,KLSE:P
22.2,USR0014,410,2022051316524328921944,KLSE:R
49.49,USR0012,235,2022051316524328921945,KLSE:J
44.35,USR0017,438,2022051316524328921946,KLSE:A
30.82,USR0012,67,2022051316524328921947,KLSE:F
16.17,USR0017,63,2022051316524328921948,KLSE:K
25.52,USR0014,437,2022051316524328921949,KLSE:T
23.96,USR0002,413,2022051316524328921950,KLSE:T
22.21,USR0016,263,2022051316524328921951,KLSE:E
45.26,USR0002,448,2022051316524328921952,KLSE:C
21.18,USR0020,464,2022051316524328921953,KLSE:Q
34.19,USR0009,154,2022051316524328921954,KLSE:Q
28.51,USR0004,122,2022051316524328921955,KLSE:A
42.35,USR0012,400,2022051316524328921956,KLSE:M
10.7,USR0007,333,2022051316524328921957,KLSE:J
39.04,USR0016,414,2022051316524328921958,KLSE:M
26.75,USR0002,246,2022051316524328921959,KLSE:G
16.25,USR0011,427,2022051316524328921960,KLSE:G
49.47,USR0014,396,2022051316524328921961,KLSE:H
11.4,USR0006,202,2022051316524328921962,KLSE:B
34.66,USR0008,185,2022051316524328921963,KLSE:G
26.98,USR0008,406,2022051316524328921964,KLSE:P
14.69,USR0013,359,2022051316524328921965,KLSE:G
27.9,USR0001,249,2022051316524328921966,KLSE:T
40.3,USR0011,271,2022051316524328921967,KLSE:H
24.08,USR0007,374,2022051316524328921968,KLSE:B
11.38,USR0007,70,2022051316524328921969,KLSE:P
32.28,USR0018,333,2022051316524328921970,KLSE:P
33.54,USR0017,232,2022051316524328921971,KLSE:A
34.67,USR0015,263,2022051316524328921972,KLSE:D
44.23,USR0002,312,2022051316524328921973,KLSE:B
45.43,USR0014,424,2022051316524328921974,KLSE:J
37.18,USR0020,463,2022051316524328921975,KLSE:T
32.69,USR0013,335,2022051316524328921976,KLSE:D
40.04,USR0020,73,2022051316524328921977,KLSE:K
28.93,USR0011,130,2022051316524328921978,KLSE:C
30.58,USR0006,286,2022051316524328921979,KLSE:I
18.12,USR0008,356,2022051316524328921980,KLSE:Q
20.58,USR0019,492,2022051316524328921981,KLSE:S
37.11,USR0012,407,2022051316524328921982,KLSE:O
34.31,USR0008,493,2022051316524328921983,KLSE:S
24.72,USR0010,388,2022051316524328921984,KLSE:T
16.66,USR0018,237,2022051316524328921985,KLSE:G
10.95,USR0002,260,2022051316524328921986,KLSE:J
15.78,USR0015,484,2022051316524328921987,KLSE:J
36.5,USR0015,238,2022051316524328921988,KLSE:P
27.91,USR0002,74,2022051316524328921989,KLSE:P
40.27,USR0007,122,2022051316524328921990,KLSE:F
48.68,USR0006,197,2022051316524328921991,KLSE:N
30.97,USR0020,482,2022051316524328921992,KLSE:J
38.09,USR0007,315,2022051316524328921993,KLSE:O
28.56,USR0009,304,2022051316524328921994,KLSE:J
35.64,USR0016,340,2022051316524328921995,KLSE:P
31.2,USR0017,177,2022051316524328921996,KLSE:N
29.06,USR0016,122,2022051316524328921997,KLSE:A
47.73,USR0008,193,2022051316524328921998,KLSE:B
36.78,USR0007,245,2022051316524328921999,KLSE:B
31.38,USR0008,267,2022051316524328922000,KLSE:N
47.45,USR0008,289,2022051316524328922001,KLSE:T
11.06,USR0014,282,2022051316524328922002,KLSE:J
44.87,USR0008,375,2022051316524328922003,KLSE:K
